Continent,Country,Year,Energy,Industrial Processes,Agriculture,Waste,Land-Use Change and Forestry,Other Fuel Combustion,Fugitive Emissions
Africa,Madagascar,2012,3.6529900008719234,0.16276042667554674,22.476966400000002,0.6056857403787338,20.2924222,1.0625420008719229,0
Africa,Madagascar,2013,4.076896096656177,0.1668950112724843,21.6155487,0.6237203814397109,24.238204699999997,1.0760800966561774,0
Africa,Madagascar,2014,4.039138192440433,0.17835759586942185,21.9570594,0.641755022500688,21.6875384,1.0896181924404322,0
Africa,Malawi,1990,6.720190000000001,0.132052,2.1097165,0.1607059088352582,6.6969555000000005,6.0068100000000015,0.01722
Africa,Malawi,1991,6.2202730428914546,0.14308182455865825,2.2188872,0.1615343073888993,6.6969555000000005,5.46280611702403,0.017338925867423804
Africa,Malawi,1992,5.676388085782905,0.13945564911731653,2.2193712999999997,0.16236270594254038,6.6969555000000005,4.918802234048059,0.01745785173484761
Africa,Malawi,1993,5.220439128674359,0.14682147367597478,2.2611528,0.16319110449618146,6.6969555000000005,4.374798351072087,0.017576777602271415
Africa,Malawi,1994,4.698538171565811,0.14685929823463306,1.8454001000000002,0.16401950304982255,6.6969555000000005,3.8307944680961157,0.01769570346969522
Africa,Malawi,1995,4.154653214457263,0.1542251227932913,2.0437757,0.1648479016034637,6.6969555000000005,3.286790585120144,0.01781462933711903
Africa,Malawi,1996,4.109553923754408,0.12877168631362135,2.1746846,0.17064089707946412,6.8556466,3.2224346338792436,0.018751289875164143
Africa,Malawi,1997,4.053462633051552,0.17293424983395142,2.1612028,0.17643389255546454,6.7697445,3.158078682638343,0.019687950413209258
Africa,Malawi,1998,3.986379342348697,0.15114481335428145,2.3089104000000003,0.18222688803146497,6.8203483,3.0937227313974422,0.020624610951254372
Africa,Malawi,1999,3.9009760516458414,0.1769873768746115,2.2587389,0.18801988350746543,6.5702075,3.0293667801565416,0.021561271489299486
Africa,Malawi,2000,3.7789327609429857,0.16252594039494156,2.4015502,0.19381287898346589,7.008854599999999,2.965010828915641,0.022497932027344604
Africa,Malawi,2001,3.729438048110145,0.1775307279316672,2.2173982000000003,0.19924779400084144,7.0929483,2.939403787435497,0.020594260674648177
Africa,Malawi,2002,3.7239113352773043,0.1412395154683928,2.4761138000000003,0.204682709018217,7.2780721999999995,2.9137967459553527,0.01869058932195175
Africa,Malawi,2003,3.740368622444464,0.16723630300511844,2.756228,0.2101176240355926,8.1467201,2.8881897044752085,0.016786917969255324
Africa,Malawi,2004,3.749497909611623,0.14560109054184406,2.7392595,0.21555253905296817,7.486706600000001,2.8625826629950644,0.014883246616558897
Africa,Malawi,2005,3.6413791967787836,0.1715978780785697,2.806016,0.22098745407034373,7.6973194000000005,2.836975621514921,0.012979575263862474
Africa,Malawi,2006,3.7258240374395295,0.18298384224014055,3.0169913999999998,0.22739291097449965,6.350812,2.8953507548312016,0.01340128260832763
Africa,Malawi,2007,3.758972878100275,0.17971380640171142,3.3243118,0.23379836787865554,6.3385264,2.9537258881474826,0.013822989952792786
Africa,Malawi,2008,3.9643297187610216,0.2057557705632823,3.6805077,0.24020382478281144,6.6815301,3.0121010214637636,0.014244697297257943
Africa,Malawi,2009,3.9132065594217673,0.20614973472485315,3.6884698,0.24660928168696733,6.2819221,3.0704761547800445,0.0146664046417231
Africa,Malawi,2010,4.191843400082512,0.184559698886424,4.2615514999999995,0.2530147385911232,6.8195587,3.1288512880963246,0.015088111986188256
Africa,Malawi,2011,4.262162089225533,0.19248088192300988,4.3618975,0.2604428647715507,4.6341581,3.169687546738503,0.01525854248702892
Africa,Malawi,2012,4.23721677836855,0.17475406495959575,4.867775,0.2678709909519782,4.6061011,3.2105238053806815,0.015428972987869586
Africa,Malawi,2013,4.325855467511571,0.25229124799618163,5.217634100000001,0.2752991171324057,4.3272308,3.25136006402286,0.01559940348871025
Africa,Malawi,2014,4.35953415665459,0.3151724310327675,5.239473299999999,0.28272724331283317,4.340414000000001,3.292196322665039,0.015769833989550917
Asia,Malaysia,1990,64.52389919768022,2.983995601359746,11.2508785,24.455256884635208,126.85096279999999,3.1548202036575703,13.829078994022646
Asia,Malaysia,1991,72.185034844096,3.7930386129525377,11.3939781,25.045073245580404,126.85096279999999,3.5846140479758946,11.080420796120093
Asia,Malaysia,1992,78.49390382385175,4.279649624545329,11.6994634,25.634889606525604,126.85096279999999,4.614407892294219,14.349495931557538
Asia,Malaysia,1993,81.31151947026753,4.520772636138121,11.8280586,26.224705967470804,126.85096279999999,3.9942017366125424,12.257317733654984
Asia,Malaysia,1994,87.1997617833533,5.1136396477309125,11.8759684,26.814522328416,126.85096279999999,5.253995580930867,12.84576620242243
Asia,Malaysia,1995,94.45800409643905,5.534298659323704,11.824755,27.404338689361204,126.85096279999999,5.59378942524919,13.434214671189874
Asia,Malaysia,1996,106.6245363420403,6.490758296421683,11.628873,28.015229357522625,124.7913581,7.007214031466656,14.177322310573645
Asia,Malaysia,1997,113.85106858764155,6.795025933519662,12.2239384,28.626120025684042,126.6292049,6.17063863768412,14.920429949957416
Asia,Malaysia,1998,115.11760083324278,5.8059015706176424,12.6850012,29.23701069384546,154.7464045,5.824063243901587,15.663537589341189
Asia,Malaysia,1999,124.59413307884401,5.802393207715621,12.2069335,29.84790136200688,123.9958758,6.097487850119053,16.406645228724962
Asia,Malaysia,2000,134.15066532444527,6.6159568448136,12.1646689,30.4587920301683,123.9739362,6.270912456336518,17.14975286810873
Asia,Malaysia,2001,139.93541084331656,8.128566824837787,12.131408,31.063910544376522,144.7154504,6.2191958378418075,17.50621500547476
Asia,Malaysia,2002,149.0807830288579,8.714184804861974,12.918441000000001,31.669029058584744,151.2186201,6.6474792193470975,20.543303809510792
Asia,Malaysia,2003,156.37730188105917,10.490602784886162,12.8911955,32.27414757279297,147.6067141,6.1257626008523856,21.501539280206817
Asia,Malaysia,2004,170.39792739993052,10.046636764910348,14.0014342,32.87926608700119,152.1510735,6.454045982357676,21.693881417572847
Asia,Malaysia,2005,179.90855291880183,11.456654744934534,14.4607881,33.48438460120941,153.5347218,6.832329363862964,21.88622355493888
Asia,Malaysia,2006,185.75629403328938,12.071989477235164,14.1033843,34.09750154204608,-19.7425454,7.541264327249533,21.705029706039806
Asia,Malaysia,2007,201.78462181444687,12.95846020953579,15.0227498,34.710618482882744,-18.495197400000002,9.140199290636101,21.414422523810728
Asia,Malaysia,2008,214.14118959560432,13.383266941836416,16.3811276,35.32373542371941,-20.1481466,8.639134254022672,21.452055341581655
Asia,Malaysia,2009,194.62306404343184,13.643193674137041,16.8220596,35.93685236455608,-10.8497763,8.01806921740924,22.364994826022578
Asia,Malaysia,2010,213.69549849125931,14.14494440643767,14.967894399999999,36.54996930539276,-15.9857833,11.367004180795808,21.308494310463505
Asia,Malaysia,2011,215.98471631530805,15.43290121073549,12.0492083,37.18500092392023,-140.52668770000002,10.4926453790573,21.872070936250736
Asia,Malaysia,2012,217.91510747269675,16.270186015033314,13.8338819,37.820032542447706,-141.1942225,10.278286577318793,22.216820895377964
Asia,Malaysia,2013,234.33608529675547,16.708094819331134,13.652592,38.455064160975176,-139.907984,10.503927775580287,22.45215752117519
Asia,Malaysia,2014,245.98294312081418,17.552707623628955,14.276329400000002,39.09009577950265,-129.01539000000002,10.169568973841777,22.523374146972422
Africa,Mali,1990,0.4273088521729599,0.010992,14.7197307,0.18537777548985546,7.9926667,0.0169408521729599,0
Africa,Mali,1991,0.44335468173836795,0.011145856194193423,14.6540068,0.18986983687847303,7.9926667,0.018330681738367917,0
Africa,Mali,1992,0.45207251130377596,0.011299712388386845,14.6772003,0.1943618982670906,7.9926667,0.019720511303775938,0
Africa,Mali,1993,0.46445434086918397,0.011453568582580268,14.8536127,0.19885395965570818,7.9926667,0.02111034086918396,0
Africa,Mali,1994,0.476836170434592,0.007943424776773692,15.0566624,0.20334602104432575,7.9926667,0.02250017043459198,0
Africa,Mali,1995,0.485554,0.008097280970967114,15.3449234,0.20783808243294327,7.9926667,0.02389,0
Africa,Mali,1996,0.5034846204645588,0.008857010783552706,15.1157161,0.21377263534788055,7.8106667,0.023500620464558728,0
Africa,Mali,1997,0.5324072409291174,0.016944740596138298,15.3112922,0.21970718826281777,8.2456667,0.023111240929117455,0
Africa,Mali,1998,0.7848338613936763,0.0030484704087238882,16.1939699,0.22564174117775504,10.9266667,0.022721861393676185,0
Africa,Mali,1999,0.8174204818582349,0.0038082002213094797,17.3997091,0.23157629409269226,10.6466667,0.022332481858234915,0
Africa,Mali,2000,0.8426791023227937,0.00456793003389507,17.8273942,0.23751084700762948,8.7496667,0.021943102322793635,0
Africa,Mali,2001,0.8498968670398861,0.005925934529994353,19.6584018,0.2451880000565467,8.094,0.02183286703988613,0
Africa,Mali,2002,0.8681066317569787,0.007283939026093636,18.735988900000002,0.2528651531054639,8.185,0.02172263175697863,0
Africa,Mali,2003,0.8643323964740712,0.008641943522192918,19.197289700000002,0.2605423061543811,7.367,0.021612396474071125,0
Africa,Mali,2004,0.8971981611911636,0.009999948018292201,22.8492528,0.2682194592032983,7.607,0.021502161191163622,0
Africa,Mali,2005,0.9190719259082561,0.011357952514391482,21.7581184,0.2758966122522154,8.152000000000001,0.021391925908256112,0
Africa,Mali,2006,0.9634935660289352,0.012882737746377037,22.5901393,0.28345707125949415,7.63,0.021845566028935223,0
Africa,Mali,2007,1.0298992061496144,0.014407522978362591,23.2096024,0.2910175302667729,7.509,0.022299206149614333,0
Africa,Mali,2008,1.0926408462702935,0.015932308210348144,25.1937141,0.29857798927405166,7.675,0.022752846270293444,0
Africa,Mali,2009,0.8292864863909726,0.017457093442333697,24.8014439,0.3061384482813304,7.174,0.023206486390972555,0
Africa,Mali,2010,0.9872921265116517,0.018981878674319254,26.1012529,0.3136989072886092,7.228,0.02366012651165167,0
Africa,Mali,2011,1.0682144685239978,0.021304599764418782,27.0744684,0.32243808084137565,7.3863333,0.023974468523997736,0
Africa,Mali,2012,1.017232810536344,0.02362732085451831,27.1564772,0.33117725439414203,7.1623333,0.024288810536343804,0
Africa,Mali,2013,1.05052315254869,0.02595004194461784,27.781813,0.33991642794690846,7.1253333,0.02460315254868987,0
Africa,Mali,2014,1.4355574945610359,0.028272763034717367,29.721610700000003,0.3486556014996749,7.166333300000001,0.02491749456103594,0
Africa,Mauritania,1990,0.9320593106266436,0.051296,5.0766333999999995,0.19755174932593147,1.1,0.07395646648412427,0.0043908441425193736
Africa,Mauritania,1991,0.9526758485013149,0.05139333291443831,5.2508534000000004,0.20391066901874516,1.1,0.08079517318729941,0.0035126753140154988
Africa,Mauritania,1992,0.9952763863759863,0.06248266582887663,5.072949899999999,0.21026958871155887,1.1,0.08763387989047455,0.002634506485511624
Africa,Mauritania,1993,1.0232209242506576,0.055251998743314934,5.2087306,0.21662850840437253,1.1,0.0944725865936497,0.0017563376570077492
Africa,Mauritania,1994,1.0584934621253286,0.18725333165775324,5.0850391,0.22298742809718625,1.1,0.10131129329682484,0.0008781688285038745
Africa,Mauritania,1995,1.123078,0.05911066457219156,5.0982055,0.22934634778999996,1.1,0.10815,0
Africa,Mauritania,1996,1.1595499999999999,0.052250057724272714,5.5107845,0.200777758232,1.1,0.09698999999999999,0
Africa,Mauritania,1997,1.1630459999999998,0.04172545087635387,5.7869249,0.172209168674,1.1,0.08582999999999999,0
Africa,Mauritania,1998,1.144558,0.05318484402843502,6.1417316,0.14364057911599998,1.1,0.07466999999999999,0
Africa,Mauritania,1999,1.159046,0.05365223718051618,6.5853309,0.11507198955799999,1.1,0.06350999999999998,0
Africa,Mauritania,2000,1.166206,0.061447630332597335,6.986824800000001,0.08650340000000001,1.1,0.052349999999999994,0
Africa,Mauritania,2001,1.2246044350424963,0.10258982350126376,7.1158643,0.08883520741222944,1.1,0.05212443504249628,0
Africa,Mauritania,2002,1.3013228700849926,0.10342801666993019,7.0105188,0.09116701482445888,1.1,0.05189887008499258,0
Africa,Mauritania,2003,1.341401305127489,0.10426620983859662,7.125289700000001,0.09349882223668832,1.1,0.05167330512748887,0
Africa,Mauritania,2004,1.436439740169985,0.15640040300726304,7.4154226,0.09583062964891775,1.1,0.05144774016998517,0
Africa,Mauritania,2005,1.4875101752124815,0.15723859617592947,7.4642662,0.09816243706114718,1.1,0.05122217521248146,0
Africa,Mauritania,2006,1.590519560659854,0.1950531298623519,7.3531821,0.10070214730708987,0.5133333,0.05231464024773327,0.1165729204121206
Africa,Mauritania,2007,1.9243609461072264,0.2145476635487743,7.3336341,0.10324185755303257,0.5133333,0.05340710528298508,0.2331458408242412
Africa,Mauritania,2008,2.177594331554599,0.17175419723519672,6.6352199,0.10578156779897527,0.5133333,0.05449957031823689,0.3497187612363618
Africa,Mauritania,2009,2.482123717001971,0.17292873092161914,7.179878700000001,0.10832127804491795,0.5133333,0.05559203535348871,0.4662916816484824
Africa,Mauritania,2010,2.5997891024493436,0.28768726460804156,7.4838949,0.11086098829086069,0.5133333,0.05668450038874052,0.582864602060603
Africa,Mauritania,2011,2.7550862732041064,0.296881362469191,7.2933781,0.1135703178619894,-1.518,0.05744015557268382,0.5871821176314223
Africa,Mauritania,2012,2.9799994439588686,0.3390514603303405,7.483145400000001,0.11627964743311812,-1.518,0.05819581075662712,0.5914996332022415
Africa,Mauritania,2013,2.9777446147136315,0.36290155819149,7.7531378,0.11898897700424685,-1.518,0.05895146594057042,0.5958171487730608
Africa,Mauritania,2014,2.9828177854683937,0.4050716560526395,7.693157,0.12169830657537556,-1.518,0.05970712112451372,0.6001346643438801
Africa,Mauritius,1990,1.1782197563869408,0.07952269731723347,0.1600446,0.7140430435745966,-0.0256667,0.1382197563869408,0
Africa,Mauritius,1991,1.2691978051095527,0.08124056356431916,0.15641919999999998,0.7223184521400947,-0.0256667,0.13919780510955265,0
Africa,Mauritius,1992,1.3401758538321646,0.08295842981140486,0.1593111,0.7305938607055928,-0.0256667,0.1401758538321645,0
Africa,Mauritius,1993,1.4911539025547764,0.08467629605849057,0.1530418,0.738869269271091,-0.0256667,0.15115390255477634,0
Africa,Mauritius,1994,1.532131951277388,0.08639416230557627,0.1668226,0.7471446778365891,-0.0256667,0.15213195127738816,0
Africa,Mauritius,1995,1.57311,0.08811202855266194,0.1709098,0.7554200864020871,-0.0256667,0.15311,0
Africa,Mauritius,1996,1.6341820000000002,0.09342298278952763,0.1760271,0.8382284291216696,-0.0256667,0.16418200000000002,0
Africa,Mauritius,1997,1.6452540000000002,0.0987339370263933,0.1645471,0.9210367718412522,-0.0256667,0.165254,0
Africa,Mauritius,1998,1.8163259999999999,0.10404489126325897,0.16657329999999998,1.0038451145608347,-0.0256667,0.17632599999999998,0
Africa,Mauritius,1999,2.2273980000000004,0.10935584550012466,0.18087899999999998,1.0866534572804172,-0.0256667,0.17739799999999997,0
Africa,Mauritius,2000,2.45847,0.11466679973699036,0.18160800000000002,1.1694618,-0.0256667,0.18847,0
Africa,Mauritius,2001,2.590204,0.11699437635465054,0.1369207,1.18866594,0.1833333,0.190204,0
Africa,Mauritius,2002,2.641938,0.11932195297231073,0.1521111,1.20787008,0.1833333,0.191938,0
Africa,Mauritius,2003,2.7836719999999997,0.12164952958997091,0.14984460000000002,1.2270742199999998,0.1833333,0.20367200000000002,0
Africa,Mauritius,2004,2.805406,0.12397710620763111,0.1455013,1.24627836,0.1833333,0.21540600000000001,0
Africa,Mauritius,2005,2.99714,0.1263046828252913,0.1397031,1.2654825,0.1833333,0.22714,0
Africa,Mauritius,2006,3.3377512725185516,0.14061744092154566,0.1331849,1.2875214979144665,-0.007333300000000001,0.2177512725185518,0
Africa,Mauritius,2007,3.428362545037104,0.15493019901780003,0.14332499999999998,1.3095604958289326,-0.007333300000000001,0.2083625450371036,0
Africa,Mauritius,2008,3.5089738175556557,0.16924295711405435,0.1366227,1.3315994937433993,-0.007333300000000001,0.20897381755565542,0
Africa,Mauritius,2009,3.4595850900742073,0.18355571521030872,0.13500030000000002,1.3536384916578657,-0.007333300000000001,0.20958509007420723,0
Africa,Mauritius,2010,3.700196362592759,0.19786847330656307,0.128757,1.375677489572332,-0.007333300000000001,0.220196362592759,0
Africa,Mauritius,2011,3.6807879548224536,0.21773665104697695,0.1465282,1.385398516917231,-0.014666700000000001,0.22078795482245323,0
Africa,Mauritius,2012,3.7713795470521476,0.23760482878739084,0.1564657,1.3951195442621298,-0.014666700000000001,0.22137954705214744,0
Africa,Mauritius,2013,3.8719711392818414,0.2574730065278047,0.136095,1.4048405716070285,-0.014666700000000001,0.22197113928184165,0
Africa,Mauritius,2014,4.002562731511536,0.27734118426821863,0.1482591,1.4145615989519276,-0.014666700000000001,0.2325627315115359,0
Americas,Mexico,1990,294.31259239756025,17.809110534710783,81.17998949999999,33.353629000000005,19.4123333,31.51469801,31.837894387560272
Americas,Mexico,1991,313.31518692373237,18.09629992211114,78.9846423,36.6576807,19.4123333,32.816152668,32.54903425573232
Americas,Mexico,1992,317.0077814499044,18.621649309511497,77.792665,39.9617324,19.4123333,34.817607326,33.26017412390437
Americas,Mexico,1993,328.2551226427464,18.377558696911855,78.3549998,43.265784100000005,19.4123333,35.549061984,36.816060658746416
Americas,Mexico,1994,352.7630105022484,19.302284084312213,78.3532788,46.5698358,19.4123333,36.590516642,37.47249386024847
Americas,Mexico,1995,336.9532716950905,16.123329471712566,76.8247128,49.873887499999995,19.4123333,36.8519713,39.55130039509052
Americas,Mexico,1996,356.29908248525936,17.612176270084056,76.3928705,52.5216428,18.744333299999997,37.144471998,45.34461048725933
Americas,Mexico,1997,379.83311994209816,19.529711068455548,78.37009540000001,55.16939810000001,18.9543333,37.246972696,50.53614724609814
Americas,Mexico,1998,404.25946406563696,20.454301866827038,80.0350784,57.81715340000001,26.5073333,38.399473394,52.499990671636944
Americas,Mexico,1999,392.1610348557758,22.11535666519853,78.1894374,60.46490870000001,22.154333299999998,36.831974092,49.75906076377576
Americas,Mexico,2000,416.53559231261454,24.84629946357002,79.14376270000001,63.11266400000001,22.166333299999998,39.51447479,50.19111752261456
Americas,Mexico,2001,417.65468724005854,26.174830885637398,79.6918335,69.07387349999999,18.014,40.301085715691215,49.12360152436729
Americas,Mexico,2002,425.48848883416247,28.69049830770478,77.60401660000001,75.03508299999999,18.267,41.587696641382436,48.11079219278001
Americas,Mexico,2003,444.5581970949364,30.68587772977216,78.2014889,80.9962925,21.63,42.19430756707365,48.79388952786274
Americas,Mexico,2004,452.8919853557103,33.26749715183954,77.97510340000001,86.957502,17.809,44.400918492764866,46.85106686294546
Americas,Mexico,2005,472.4370002831543,36.37673257390692,79.85927860000001,92.91871149999999,19.999,45.197529418456085,48.409470864698186
Americas,Mexico,2006,486.7332640308372,38.20289948178353,79.10926429999999,95.70167587231613,12.473,46.39483813160736,48.21842589922983
Americas,Mexico,2007,497.1766344452302,37.77937038966014,80.3260462,98.48464024463226,12.413,46.362146844758634,51.36448760047147
Americas,Mexico,2008,510.2860181928532,37.34851329753675,79.9687105,101.26760461694842,12.221,46.98945555790992,63.646562634943116
Americas,Mexico,2009,494.45100194057596,36.73812020541336,81.2600753,104.05056898926458,12.468,46.49676427106119,56.23423766951476
Americas,Mexico,2010,500.11537235489885,36.783583113289964,82.0048032,106.83353336158068,11.307,47.40407298421246,47.07129937068639
Americas,Mexico,2011,511.3844267687787,38.73588962385122,84.00930310000001,108.01525934471817,10.0653333,47.36855071160107,41.065876057177526
Americas,Mexico,2012,508.62408118262846,40.63323613441248,82.66072319999999,109.19698532785566,8.2623333,48.22302843898967,35.881052743638655
Americas,Mexico,2013,497.7432022631381,41.35443864497374,83.5340546,110.37871131099313,8.994333300000001,46.77750616637828,34.52569609675978
Americas,Mexico,2014,482.3206033436477,43.05392915553499,84.71937600000001,111.56043729413061,7.4463333,46.97198389376689,36.28861944988091
Asia,Mongolia,1990,13.34126066460928,0.22621111533487,14.3086207,0.11054050326120508,27.3340515,2.1559606646092804,0.19530000000000003
Asia,Mongolia,1991,15.159556254595072,0.11937333946824145,14.7555009,0.11184292692274667,27.3340515,2.313996254595072,0.17556000000000002
Asia,Mongolia,1992,13.277851844580866,0.0711595636016129,14.562516,0.11314535058428826,27.3340515,1.572031844580864,0.15582000000000001
Asia,Mongolia,1993,12.286147434566654,0.04492978773498435,14.408402500000001,0.11444777424582986,27.3340515,1.5300674345666558,0.13608
Asia,Mongolia,1994,10.734443024552448,0.0480120118683558,14.194535700000001,0.11575019790737144,27.3340515,1.478103024552448,0.11634
Asia,Mongolia,1995,10.67273861453824,0.058422236001727246,15.071140900000001,0.11705262156891302,27.3340515,1.18613861453824,0.09659999999999999
Asia,Mongolia,1996,9.101457943331104,0.05501053780199209,15.8358434,0.1202617389177332,27.027486099999997,1.155033683914455,0.09642425941664938
Asia,Mongolia,1997,8.930177272123968,0.05892683960225694,16.7369281,0.1234708562665534,33.014942299999994,0.97392875329067,0.09624851883329877
Asia,Mongolia,1998,8.968896600916832,0.059179141402521784,17.044219400000003,0.1266799736153736,27.1441138,0.852823822666885,0.09607277824994816
Asia,Mongolia,1999,9.037615929709698,0.05576744320278663,17.574591400000003,0.12988909096419377,26.4394359,1.1117188920430998,0.09589703766659755
Asia,Mongolia,2000,9.446335258502561,0.05235574500305148,17.894204600000002,0.13309820831301394,29.554600699999998,1.1606139614193147,0.0957212970832469
Asia,Mongolia,2001,9.451378251944979,0.03929668739231466,15.578126200000002,0.1385756240843881,25.040732300000002,1.3847292142783807,0.10664903766659753
Asia,Mongolia,2002,10.076421245387396,0.08119762978157785,13.3077168,0.14405303985576223,27.188497299999998,1.2888444671374468,0.11757677824994815
Asia,Mongolia,2003,9.811464238829812,0.09012257217084103,13.239643899999999,0.14953045562713638,23.6563612,1.4929597199965128,0.12850451883329878
Asia,Mongolia,2004,10.086507232272227,0.04042351456010422,12.866029300000001,0.1550078713985105,24.391762900000003,1.4370749728555785,0.13943225941664938
Asia,Mongolia,2005,11.591550225714645,0.0676684569493674,13.7695828,0.16048528716988464,23.8747983,1.9911902257146448,0.15036000000000002
Asia,Mongolia,2006,12.9587225650159,0.08313107358504632,15.262804400000002,0.16379972237996032,31.2439867,1.7791888230948547,0.1595337419210457
Asia,Mongolia,2007,13.565894904317156,0.10225769022072523,16.9128573,0.16711415759003598,30.4131375,2.2371874204750646,0.16870748384209136
Asia,Mongolia,2008,13.533067243618412,0.15069630685640414,17.263051200000003,0.17042859280011163,29.759363,2.1551860178552746,0.17788122576313703
Asia,Mongolia,2009,14.250239582919669,0.13318292349208305,17.4345844,0.1737430280101873,24.983714,2.863184615235485,0.1870549676841827
Asia,Mongolia,2010,14.877411922220922,0.17795754012776197,14.355277000000001,0.17705746322026297,24.2857764,2.6911832126156954,0.19622870960522837
Asia,Mongolia,2011,16.33890346049078,0.23045519691870137,16.1072311,0.17970946100330656,25.4696237,3.0889318882312797,0.1999715722595002
Asia,Mongolia,2012,17.960394998760634,0.19135285370964078,18.0030374,0.18236145878635016,26.8812563,3.0766805638468635,0.20371443491377206
Asia,Mongolia,2013,19.451886537030493,0.14858651050058017,18.840236700000002,0.18501345656939377,24.8365369,3.624429239462448,0.2074572975680439
Asia,Mongolia,2014,18.973378075300346,0.22673216729151957,21.4756505,0.18766545435243737,24.604457,2.9921779150780328,0.21120016022231575
Europe,Montenegro,1990,,1.4424,0.6919604852712119,0.15194524504907891,-1.2058910126670344,0.0135,
Europe,Montenegro,1991,,1.4616345597376688,0.6509786255628768,0.15649973083231006,-1.2058910126670344,0.013532307692307692,
Europe,Montenegro,1992,,1.4808691194753376,0.5318433351575935,0.1610542166155412,-1.205415240473205,0.013564615384615385,
Europe,Montenegro,1993,,1.5001036792130065,0.5240113642713561,0.1656087023987723,-1.205415240473205,0.013596923076923078,
Europe,Montenegro,1994,,1.5193382389506753,0.5149848188859885,0.1701631881820034,-1.205415240473205,0.01362923076923077,
Europe,Montenegro,1995,,1.538572798688344,0.5650212283886735,0.17471767396523452,-1.205415240473205,0.013661538461538461,
Europe,Montenegro,1996,,1.5603161663652332,0.5688743657700035,0.17782012812019282,-1.2079017940172863,0.013693846153846154,
Europe,Montenegro,1997,,1.5820595340421224,0.5821625549470926,0.18092258227515112,-1.2081862350921213,0.013726153846153846,
Europe,Montenegro,1998,,1.6038029017190116,0.5581385208585787,0.18402503643010937,-1.2057659582787161,0.013758461538461539,
Europe,Montenegro,1999,,1.6255462693959009,0.519694804813824,0.18712749058506764,-1.2074476993684724,0.013790769230769231,
Europe,Montenegro,2000,,1.6472896370727903,0.4554910462260474,0.19022994474002594,-1.19951440359428,0.013823076923076922,
Europe,Montenegro,2001,,1.553412328355972,0.46836415660725583,0.18868020792391965,-1.2716176883876822,0.013875439954717038,
Europe,Montenegro,2002,,1.4595350196391537,0.4539772287362197,0.18713047110781342,-1.269674224367697,0.013927802986357153,
Europe,Montenegro,2003,,1.3656577109223353,0.4306824418577028,0.18558073429170713,-1.2697778488202047,0.013980166017997269,
Europe,Montenegro,2004,,1.271780402205517,0.4945592347520514,0.18403099747560087,-1.272751243330529,0.014032529049637385,
Europe,Montenegro,2005,1.9940848920812775,1.1779030934886985,0.44859528379350866,0.18248126065949463,-1.272769339436632,0.034084892081277504,
Europe,Montenegro,2006,2.269791995751458,1.0387658677960694,0.4782323,0.18078348260358326,-16.849758,0.08433209958297222,0.005459896168485953
Europe,Montenegro,2007,2.1354990994216387,0.8996286421034402,0.45116100000000003,0.17908570454767186,-16.7947081,0.054579307084666934,0.010919792336971906
Europe,Montenegro,2008,2.7412062030918194,0.760491416410811,0.435411,0.17738792649176047,-16.857826799999998,0.05482651458636163,0.01637968850545786
Europe,Montenegro,2009,1.7569133067620002,0.6213541907181818,0.4201752,0.1756901484358491,-16.863436399999998,0.03507372208805634,0.021839584673943813
Europe,Montenegro,2010,2.5626204104321806,0.48221696502555256,0.4049168,0.1739923703799377,-16.862583,0.025320929589751056,0.027299480842429766
Europe,Montenegro,2011,2.583344211499178,0.49955258138406133,0.3700251,0.17296641743809965,0.089654,0.03580446208484245,0.027539749414335825
Europe,Montenegro,2012,2.3840680125661753,0.5168881977425701,0.36948570000000003,0.1719404644962616,0.1408996,0.04628799457993385,0.027780017986241884
Europe,Montenegro,2013,2.3147918136331733,0.5342238141010789,0.3681471,0.17091451155442355,0.0651408,0.056771527075025245,0.028020286558147943
Europe,Montenegro,2014,2.2655156147001705,0.5515594304595877,0.3843903,0.1698885586125855,0.061897,0.07725505957011665,0.028260555130054002
Africa,Morocco,1990,22.02627416527767,2.110014722303238,11.4039391,2.569900814962678,-8.798,3.705730531957008,1.1205436333206629
Africa,Morocco,1991,23.056151336332213,2.8950248422352844,11.0556935,2.618042074446178,-8.798,4.121301326232273,1.1348500100999372
Africa,Morocco,1992,24.66602850738675,3.1780669621673305,10.4518065,2.666183333929678,-8.798,4.476872120507538,1.1491563868792114
Africa,Morocco,1993,25.45590567844129,3.1863090820993767,9.3646678,2.714324593413178,-8.798,4.842442914782803,1.1634627636584858
Africa,Morocco,1994,27.685782849495826,3.1872232020314226,9.950861100000001,2.7624658528966783,-8.798,5.118013709058069,1.17776914043776
Africa,Morocco,1995,28.84566002055037,3.213785321963469,9.460878500000002,2.8106071123801786,-8.798,5.333584503333333,1.192075517217034
Africa,Morocco,1996,28.413324058373448,3.312532850651038,10.4323244,2.8885056899041426,-8.798,5.442665050666666,1.1206590077067822
Africa,Morocco,1997,29.510988096196527,3.642112379338607,10.624161899999999,2.966404267428107,-8.799,5.641745598,1.04924249819653
Africa,Morocco,1998,30.12865213401961,3.7371959080261763,10.7068241,3.044302844952071,-8.798,5.870826145333334,0.9778259886862779
Africa,Morocco,1999,31.606316171842693,3.8029674367137454,11.164905300000001,3.122201422476035,-8.798,6.159906692666667,0.9064094791760258
Africa,Morocco,2000,32.00398020966578,4.095906965401315,11.4093038,3.2001,-8.8,6.23898724,0.8349929696657736
